معرّف_الوزن,الوزن,العائلة,البُعد,القيمة
mifala_instrument,مِفْعَلَة,اسم_آلة,الفاعلية,0.0
mifala_instrument,مِفْعَلَة,اسم_آلة,المفعولية,0.0
mifala_instrument,مِفْعَلَة,اسم_آلة,التعدية,0.0
mifala_instrument,مِفْعَلَة,اسم_آلة,اسم_المكان,0.0
mifala_instrument,مِفْعَلَة,اسم_آلة,اسم_الزمان,0.0
mifala_instrument,مِفْعَلَة,اسم_آلة,اسم_الآلة,0.9
mifala_instrument,مِفْعَلَة,اسم_آلة,النسبة,0.0
mifala_instrument,مِفْعَلَة,اسم_آلة,التفضيل_والمبالغة,0.0
mifala_instrument,مِفْعَلَة,اسم_آلة,الكثرة_والجمع,0.0
mifala_instrument,مِفْعَلَة,اسم_آلة,التحويل_الدلالي,0.0
mifala_instrument,مِفْعَلَة,اسم_آلة,المصدر,0.0
mifala_instrument,مِفْعَلَة,اسم_آلة,الجامد,0.0
mafil_place_alt,مَفْعِل,اسم_مكان,الفاعلية,0.0
mafil_place_alt,مَفْعِل,اسم_مكان,المفعولية,0.0
mafil_place_alt,مَفْعِل,اسم_مكان,التعدية,0.0
mafil_place_alt,مَفْعِل,اسم_مكان,اسم_المكان,0.9
mafil_place_alt,مَفْعِل,اسم_مكان,اسم_الزمان,0.4
mafil_place_alt,مَفْعِل,اسم_مكان,اسم_الآلة,0.2
mafil_place_alt,مَفْعِل,اسم_مكان,النسبة,0.0
mafil_place_alt,مَفْعِل,اسم_مكان,التفضيل_والمبالغة,0.0
mafil_place_alt,مَفْعِل,اسم_مكان,الكثرة_والجمع,0.0
mafil_place_alt,مَفْعِل,اسم_مكان,التحويل_الدلالي,0.0
mafil_place_alt,مَفْعِل,اسم_مكان,المصدر,0.2
mafil_place_alt,مَفْعِل,اسم_مكان,الجامد,0.0
aful_plural,أَفْعُل,جمع_تكسير,الفاعلية,0.0
aful_plural,أَفْعُل,جمع_تكسير,المفعولية,0.0
aful_plural,أَفْعُل,جمع_تكسير,التعدية,0.0
aful_plural,أَفْعُل,جمع_تكسير,اسم_المكان,0.0
aful_plural,أَفْعُل,جمع_تكسير,اسم_الزمان,0.0
aful_plural,أَفْعُل,جمع_تكسير,اسم_الآلة,0.0
aful_plural,أَفْعُل,جمع_تكسير,النسبة,0.0
aful_plural,أَفْعُل,جمع_تكسير,التفضيل_والمبالغة,0.0
aful_plural,أَفْعُل,جمع_تكسير,الكثرة_والجمع,1.0
aful_plural,أَفْعُل,جمع_تكسير,التحويل_الدلالي,0.0
aful_plural,أَفْعُل,جمع_تكسير,المصدر,0.0
aful_plural,أَفْعُل,جمع_تكسير,الجامد,0.0
afil_imperative,أَفْعِل,فعل_أمر,الفاعلية,0.5
afil_imperative,أَفْعِل,فعل_أمر,المفعولية,0.0
afil_imperative,أَفْعِل,فعل_أمر,التعدية,0.6
afil_imperative,أَفْعِل,فعل_أمر,اسم_المكان,0.0
afil_imperative,أَفْعِل,فعل_أمر,اسم_الزمان,0.0
afil_imperative,أَفْعِل,فعل_أمر,اسم_الآلة,0.0
afil_imperative,أَفْعِل,فعل_أمر,النسبة,0.0
afil_imperative,أَفْعِل,فعل_أمر,التفضيل_والمبالغة,0.0
afil_imperative,أَفْعِل,فعل_أمر,الكثرة_والجمع,0.0
afil_imperative,أَفْعِل,فعل_أمر,التحويل_الدلالي,0.5
afil_imperative,أَفْعِل,فعل_أمر,المصدر,0.0
afil_imperative,أَفْعِل,فعل_أمر,الجامد,0.0
afilah_plural,أَفْعِلَة,جمع_تكسير,الفاعلية,0.0
afilah_plural,أَفْعِلَة,جمع_تكسير,المفعولية,0.0
afilah_plural,أَفْعِلَة,جمع_تكسير,التعدية,0.0
afilah_plural,أَفْعِلَة,جمع_تكسير,اسم_المكان,0.0
afilah_plural,أَفْعِلَة,جمع_تكسير,اسم_الزمان,0.0
afilah_plural,أَفْعِلَة,جمع_تكسير,اسم_الآلة,0.0
afilah_plural,أَفْعِلَة,جمع_تكسير,النسبة,0.0
afilah_plural,أَفْعِلَة,جمع_تكسير,التفضيل_والمبالغة,0.0
afilah_plural,أَفْعِلَة,جمع_تكسير,الكثرة_والجمع,1.0
afilah_plural,أَفْعِلَة,جمع_تكسير,التحويل_الدلالي,0.0
afilah_plural,أَفْعِلَة,جمع_تكسير,المصدر,0.0
afilah_plural,أَفْعِلَة,جمع_تكسير,الجامد,0.0
istifaal_masdar,إِسْتِفْعَال,مصدر_استفعال,الفاعلية,0.2
istifaal_masdar,إِسْتِفْعَال,مصدر_استفعال,المفعولية,0.0
istifaal_masdar,إِسْتِفْعَال,مصدر_استفعال,التعدية,0.3
istifaal_masdar,إِسْتِفْعَال,مصدر_استفعال,اسم_المكان,0.0
istifaal_masdar,إِسْتِفْعَال,مصدر_استفعال,اسم_الزمان,0.0
istifaal_masdar,إِسْتِفْعَال,مصدر_استفعال,اسم_الآلة,0.0
istifaal_masdar,إِسْتِفْعَال,مصدر_استفعال,النسبة,0.0
istifaal_masdar,إِسْتِفْعَال,مصدر_استفعال,التفضيل_والمبالغة,0.0
istifaal_masdar,إِسْتِفْعَال,مصدر_استفعال,الكثرة_والجمع,0.0
istifaal_masdar,إِسْتِفْعَال,مصدر_استفعال,التحويل_الدلالي,0.5
istifaal_masdar,إِسْتِفْعَال,مصدر_استفعال,المصدر,1.0
istifaal_masdar,إِسْتِفْعَال,مصدر_استفعال,الجامد,0.0
iftiaal_masdar,إِفْتِعَال,مصدر_افتعال,الفاعلية,0.2
iftiaal_masdar,إِفْتِعَال,مصدر_افتعال,المفعولية,0.0
iftiaal_masdar,إِفْتِعَال,مصدر_افتعال,التعدية,0.0
iftiaal_masdar,إِفْتِعَال,مصدر_افتعال,اسم_المكان,0.0
iftiaal_masdar,إِفْتِعَال,مصدر_افتعال,اسم_الزمان,0.0
iftiaal_masdar,إِفْتِعَال,مصدر_افتعال,اسم_الآلة,0.0
iftiaal_masdar,إِفْتِعَال,مصدر_افتعال,النسبة,0.0
iftiaal_masdar,إِفْتِعَال,مصدر_افتعال,التفضيل_والمبالغة,0.0
iftiaal_masdar,إِفْتِعَال,مصدر_افتعال,الكثرة_والجمع,0.0
iftiaal_masdar,إِفْتِعَال,مصدر_افتعال,التحويل_الدلالي,0.5
iftiaal_masdar,إِفْتِعَال,مصدر_افتعال,المصدر,1.0
iftiaal_masdar,إِفْتِعَال,مصدر_افتعال,الجامد,0.0
tafil_masdar,تَفْعِيل,مصدر_تفعيل,الفاعلية,0.0
tafil_masdar,تَفْعِيل,مصدر_تفعيل,المفعولية,0.0
tafil_masdar,تَفْعِيل,مصدر_تفعيل,التعدية,0.4
tafil_masdar,تَفْعِيل,مصدر_تفعيل,اسم_المكان,0.0
tafil_masdar,تَفْعِيل,مصدر_تفعيل,اسم_الزمان,0.0
tafil_masdar,تَفْعِيل,مصدر_تفعيل,اسم_الآلة,0.0
tafil_masdar,تَفْعِيل,مصدر_تفعيل,النسبة,0.0
tafil_masdar,تَفْعِيل,مصدر_تفعيل,التفضيل_والمبالغة,0.0
tafil_masdar,تَفْعِيل,مصدر_تفعيل,الكثرة_والجمع,0.2
tafil_masdar,تَفْعِيل,مصدر_تفعيل,التحويل_الدلالي,0.4
tafil_masdar,تَفْعِيل,مصدر_تفعيل,المصدر,1.0
tafil_masdar,تَفْعِيل,مصدر_تفعيل,الجامد,0.0
tafaul_masdar,تَفَعُّل,مصدر_تفعّل,الفاعلية,0.3
tafaul_masdar,تَفَعُّل,مصدر_تفعّل,المفعولية,0.2
tafaul_masdar,تَفَعُّل,مصدر_تفعّل,التعدية,0.0
tafaul_masdar,تَفَعُّل,مصدر_تفعّل,اسم_المكان,0.0
tafaul_masdar,تَفَعُّل,مصدر_تفعّل,اسم_الزمان,0.0
tafaul_masdar,تَفَعُّل,مصدر_تفعّل,اسم_الآلة,0.0
tafaul_masdar,تَفَعُّل,مصدر_تفعّل,النسبة,0.0
tafaul_masdar,تَفَعُّل,مصدر_تفعّل,التفضيل_والمبالغة,0.0
tafaul_masdar,تَفَعُّل,مصدر_تفعّل,الكثرة_والجمع,0.0
tafaul_masdar,تَفَعُّل,مصدر_تفعّل,التحويل_الدلالي,0.5
tafaul_masdar,تَفَعُّل,مصدر_تفعّل,المصدر,1.0
tafaul_masdar,تَفَعُّل,مصدر_تفعّل,الجامد,0.0
tafaul_masdar_form6,تَفَاعُل,مصدر_تفاعل,الفاعلية,0.3
tafaul_masdar_form6,تَفَاعُل,مصدر_تفاعل,المفعولية,0.3
tafaul_masdar_form6,تَفَاعُل,مصدر_تفاعل,التعدية,0.0
tafaul_masdar_form6,تَفَاعُل,مصدر_تفاعل,اسم_المكان,0.0
tafaul_masdar_form6,تَفَاعُل,مصدر_تفاعل,اسم_الزمان,0.0
tafaul_masdar_form6,تَفَاعُل,مصدر_تفاعل,اسم_الآلة,0.0
tafaul_masdar_form6,تَفَاعُل,مصدر_تفاعل,النسبة,0.0
tafaul_masdar_form6,تَفَاعُل,مصدر_تفاعل,التفضيل_والمبالغة,0.0
tafaul_masdar_form6,تَفَاعُل,مصدر_تفاعل,الكثرة_والجمع,0.2
tafaul_masdar_form6,تَفَاعُل,مصدر_تفاعل,التحويل_الدلالي,0.5
tafaul_masdar_form6,تَفَاعُل,مصدر_تفاعل,المصدر,1.0
tafaul_masdar_form6,تَفَاعُل,مصدر_تفاعل,الجامد,0.0
faiilah_attr,فَعِيلَة,صفة_مشبهة_مؤنث,الفاعلية,0.2
faiilah_attr,فَعِيلَة,صفة_مشبهة_مؤنث,المفعولية,0.4
faiilah_attr,فَعِيلَة,صفة_مشبهة_مؤنث,التعدية,0.0
faiilah_attr,فَعِيلَة,صفة_مشبهة_مؤنث,اسم_المكان,0.0
faiilah_attr,فَعِيلَة,صفة_مشبهة_مؤنث,اسم_الزمان,0.0
faiilah_attr,فَعِيلَة,صفة_مشبهة_مؤنث,اسم_الآلة,0.0
faiilah_attr,فَعِيلَة,صفة_مشبهة_مؤنث,النسبة,0.0
faiilah_attr,فَعِيلَة,صفة_مشبهة_مؤنث,التفضيل_والمبالغة,0.5
faiilah_attr,فَعِيلَة,صفة_مشبهة_مؤنث,الكثرة_والجمع,0.0
faiilah_attr,فَعِيلَة,صفة_مشبهة_مؤنث,التحويل_الدلالي,0.0
faiilah_attr,فَعِيلَة,صفة_مشبهة_مؤنث,المصدر,0.1
faiilah_attr,فَعِيلَة,صفة_مشبهة_مؤنث,الجامد,0.1
faaalah_intensive_fem,فَعَّالَة,مبالغة_مؤنث,الفاعلية,0.7
faaalah_intensive_fem,فَعَّالَة,مبالغة_مؤنث,المفعولية,0.0
faaalah_intensive_fem,فَعَّالَة,مبالغة_مؤنث,التعدية,0.2
faaalah_intensive_fem,فَعَّالَة,مبالغة_مؤنث,اسم_المكان,0.0
faaalah_intensive_fem,فَعَّالَة,مبالغة_مؤنث,اسم_الزمان,0.0
faaalah_intensive_fem,فَعَّالَة,مبالغة_مؤنث,اسم_الآلة,0.5
faaalah_intensive_fem,فَعَّالَة,مبالغة_مؤنث,النسبة,0.0
faaalah_intensive_fem,فَعَّالَة,مبالغة_مؤنث,التفضيل_والمبالغة,0.4
faaalah_intensive_fem,فَعَّالَة,مبالغة_مؤنث,الكثرة_والجمع,0.0
faaalah_intensive_fem,فَعَّالَة,مبالغة_مؤنث,التحويل_الدلالي,0.0
faaalah_intensive_fem,فَعَّالَة,مبالغة_مؤنث,المصدر,0.0
faaalah_intensive_fem,فَعَّالَة,مبالغة_مؤنث,الجامد,0.0
faulu_quality_noun,فَعُول,صفة_مبالغة,الفاعلية,0.6
faulu_quality_noun,فَعُول,صفة_مبالغة,المفعولية,0.0
faulu_quality_noun,فَعُول,صفة_مبالغة,التعدية,0.0
faulu_quality_noun,فَعُول,صفة_مبالغة,اسم_المكان,0.0
faulu_quality_noun,فَعُول,صفة_مبالغة,اسم_الزمان,0.0
faulu_quality_noun,فَعُول,صفة_مبالغة,اسم_الآلة,0.0
faulu_quality_noun,فَعُول,صفة_مبالغة,النسبة,0.0
faulu_quality_noun,فَعُول,صفة_مبالغة,التفضيل_والمبالغة,0.7
faulu_quality_noun,فَعُول,صفة_مبالغة,الكثرة_والجمع,0.0
faulu_quality_noun,فَعُول,صفة_مبالغة,التحويل_الدلالي,0.0
faulu_quality_noun,فَعُول,صفة_مبالغة,المصدر,0.3
faulu_quality_noun,فَعُول,صفة_مبالغة,الجامد,0.0
fauliyya_masdar,فَعُولِيَّة,مصدر_صناعي,الفاعلية,0.0
fauliyya_masdar,فَعُولِيَّة,مصدر_صناعي,المفعولية,0.0
fauliyya_masdar,فَعُولِيَّة,مصدر_صناعي,التعدية,0.0
fauliyya_masdar,فَعُولِيَّة,مصدر_صناعي,اسم_المكان,0.0
fauliyya_masdar,فَعُولِيَّة,مصدر_صناعي,اسم_الزمان,0.0
fauliyya_masdar,فَعُولِيَّة,مصدر_صناعي,اسم_الآلة,0.0
fauliyya_masdar,فَعُولِيَّة,مصدر_صناعي,النسبة,0.6
fauliyya_masdar,فَعُولِيَّة,مصدر_صناعي,التفضيل_والمبالغة,0.0
fauliyya_masdar,فَعُولِيَّة,مصدر_صناعي,الكثرة_والجمع,0.0
fauliyya_masdar,فَعُولِيَّة,مصدر_صناعي,التحويل_الدلالي,0.0
fauliyya_masdar,فَعُولِيَّة,مصدر_صناعي,المصدر,1.0
fauliyya_masdar,فَعُولِيَّة,مصدر_صناعي,الجامد,0.0
fualiyya_masdar,فَعَالِيَّة,مصدر_صناعي,الفاعلية,0.0
fualiyya_masdar,فَعَالِيَّة,مصدر_صناعي,المفعولية,0.0
fualiyya_masdar,فَعَالِيَّة,مصدر_صناعي,التعدية,0.0
fualiyya_masdar,فَعَالِيَّة,مصدر_صناعي,اسم_المكان,0.0
fualiyya_masdar,فَعَالِيَّة,مصدر_صناعي,اسم_الزمان,0.0
fualiyya_masdar,فَعَالِيَّة,مصدر_صناعي,اسم_الآلة,0.0
fualiyya_masdar,فَعَالِيَّة,مصدر_صناعي,النسبة,0.6
fualiyya_masdar,فَعَالِيَّة,مصدر_صناعي,التفضيل_والمبالغة,0.0
fualiyya_masdar,فَعَالِيَّة,مصدر_صناعي,الكثرة_والجمع,0.0
fualiyya_masdar,فَعَالِيَّة,مصدر_صناعي,التحويل_الدلالي,0.0
fualiyya_masdar,فَعَالِيَّة,مصدر_صناعي,المصدر,1.0
fualiyya_masdar,فَعَالِيَّة,مصدر_صناعي,الجامد,0.0
falaaan_attr,فَعْلَان,حالة_عارضة,الفاعلية,0.3
falaaan_attr,فَعْلَان,حالة_عارضة,المفعولية,0.2
falaaan_attr,فَعْلَان,حالة_عارضة,التعدية,0.0
falaaan_attr,فَعْلَان,حالة_عارضة,اسم_المكان,0.0
falaaan_attr,فَعْلَان,حالة_عارضة,اسم_الزمان,0.0
falaaan_attr,فَعْلَان,حالة_عارضة,اسم_الآلة,0.0
falaaan_attr,فَعْلَان,حالة_عارضة,النسبة,0.0
falaaan_attr,فَعْلَان,حالة_عارضة,التفضيل_والمبالغة,0.6
falaaan_attr,فَعْلَان,حالة_عارضة,الكثرة_والجمع,0.0
falaaan_attr,فَعْلَان,حالة_عارضة,التحويل_الدلالي,0.0
falaaan_attr,فَعْلَان,حالة_عارضة,المصدر,0.0
falaaan_attr,فَعْلَان,حالة_عارضة,الجامد,0.1
falaa_fem_color,فَعْلَاء,مؤنث_لون_وعيب,الفاعلية,0.0
falaa_fem_color,فَعْلَاء,مؤنث_لون_وعيب,المفعولية,0.0
falaa_fem_color,فَعْلَاء,مؤنث_لون_وعيب,التعدية,0.0
falaa_fem_color,فَعْلَاء,مؤنث_لون_وعيب,اسم_المكان,0.0
falaa_fem_color,فَعْلَاء,مؤنث_لون_وعيب,اسم_الزمان,0.0
falaa_fem_color,فَعْلَاء,مؤنث_لون_وعيب,اسم_الآلة,0.0
falaa_fem_color,فَعْلَاء,مؤنث_لون_وعيب,النسبة,0.0
falaa_fem_color,فَعْلَاء,مؤنث_لون_وعيب,التفضيل_والمبالغة,0.7
falaa_fem_color,فَعْلَاء,مؤنث_لون_وعيب,الكثرة_والجمع,0.0
falaa_fem_color,فَعْلَاء,مؤنث_لون_وعيب,التحويل_الدلالي,0.0
falaa_fem_color,فَعْلَاء,مؤنث_لون_وعيب,المصدر,0.0
falaa_fem_color,فَعْلَاء,مؤنث_لون_وعيب,الجامد,0.2
falaa_fem,فَعْلَى,صيغة_مؤنث,الفاعلية,0.0
falaa_fem,فَعْلَى,صيغة_مؤنث,المفعولية,0.2
falaa_fem,فَعْلَى,صيغة_مؤنث,التعدية,0.0
falaa_fem,فَعْلَى,صيغة_مؤنث,اسم_المكان,0.0
falaa_fem,فَعْلَى,صيغة_مؤنث,اسم_الزمان,0.0
falaa_fem,فَعْلَى,صيغة_مؤنث,اسم_الآلة,0.0
falaa_fem,فَعْلَى,صيغة_مؤنث,النسبة,0.0
falaa_fem,فَعْلَى,صيغة_مؤنث,التفضيل_والمبالغة,0.5
falaa_fem,فَعْلَى,صيغة_مؤنث,الكثرة_والجمع,0.0
falaa_fem,فَعْلَى,صيغة_مؤنث,التحويل_الدلالي,0.0
falaa_fem,فَعْلَى,صيغة_مؤنث,المصدر,0.2
falaa_fem,فَعْلَى,صيغة_مؤنث,الجامد,0.2
falah_unit_noun,فَعْلَة,اسم_مرّة,الفاعلية,0.0
falah_unit_noun,فَعْلَة,اسم_مرّة,المفعولية,0.0
falah_unit_noun,فَعْلَة,اسم_مرّة,التعدية,0.0
falah_unit_noun,فَعْلَة,اسم_مرّة,اسم_المكان,0.0
falah_unit_noun,فَعْلَة,اسم_مرّة,اسم_الزمان,0.0
falah_unit_noun,فَعْلَة,اسم_مرّة,اسم_الآلة,0.0
falah_unit_noun,فَعْلَة,اسم_مرّة,النسبة,0.0
falah_unit_noun,فَعْلَة,اسم_مرّة,التفضيل_والمبالغة,0.0
falah_unit_noun,فَعْلَة,اسم_مرّة,الكثرة_والجمع,0.0
falah_unit_noun,فَعْلَة,اسم_مرّة,التحويل_الدلالي,0.0
falah_unit_noun,فَعْلَة,اسم_مرّة,المصدر,0.7
falah_unit_noun,فَعْلَة,اسم_مرّة,الجامد,0.3
falah_plural,فَعَلَة,جمع_تكسير,الفاعلية,0.3
falah_plural,فَعَلَة,جمع_تكسير,المفعولية,0.0
falah_plural,فَعَلَة,جمع_تكسير,التعدية,0.0
falah_plural,فَعَلَة,جمع_تكسير,اسم_المكان,0.0
falah_plural,فَعَلَة,جمع_تكسير,اسم_الزمان,0.0
falah_plural,فَعَلَة,جمع_تكسير,اسم_الآلة,0.0
falah_plural,فَعَلَة,جمع_تكسير,النسبة,0.0
falah_plural,فَعَلَة,جمع_تكسير,التفضيل_والمبالغة,0.0
falah_plural,فَعَلَة,جمع_تكسير,الكثرة_والجمع,1.0
falah_plural,فَعَلَة,جمع_تكسير,التحويل_الدلالي,0.0
falah_plural,فَعَلَة,جمع_تكسير,المصدر,0.0
falah_plural,فَعَلَة,جمع_تكسير,الجامد,0.0
fualaa_plural,فُعَلَاء,جمع_تكسير,الفاعلية,0.0
fualaa_plural,فُعَلَاء,جمع_تكسير,المفعولية,0.0
fualaa_plural,فُعَلَاء,جمع_تكسير,التعدية,0.0
fualaa_plural,فُعَلَاء,جمع_تكسير,اسم_المكان,0.0
fualaa_plural,فُعَلَاء,جمع_تكسير,اسم_الزمان,0.0
fualaa_plural,فُعَلَاء,جمع_تكسير,اسم_الآلة,0.0
fualaa_plural,فُعَلَاء,جمع_تكسير,النسبة,0.0
fualaa_plural,فُعَلَاء,جمع_تكسير,التفضيل_والمبالغة,0.0
fualaa_plural,فُعَلَاء,جمع_تكسير,الكثرة_والجمع,1.0
fualaa_plural,فُعَلَاء,جمع_تكسير,التحويل_الدلالي,0.0
fualaa_plural,فُعَلَاء,جمع_تكسير,المصدر,0.0
fualaa_plural,فُعَلَاء,جمع_تكسير,الجامد,0.0
faaail_plural,فَعَائِل,جمع_تكسير,الفاعلية,0.0
faaail_plural,فَعَائِل,جمع_تكسير,المفعولية,0.0
faaail_plural,فَعَائِل,جمع_تكسير,التعدية,0.0
faaail_plural,فَعَائِل,جمع_تكسير,اسم_المكان,0.0
faaail_plural,فَعَائِل,جمع_تكسير,اسم_الزمان,0.0
faaail_plural,فَعَائِل,جمع_تكسير,اسم_الآلة,0.0
faaail_plural,فَعَائِل,جمع_تكسير,النسبة,0.0
faaail_plural,فَعَائِل,جمع_تكسير,التفضيل_والمبالغة,0.0
faaail_plural,فَعَائِل,جمع_تكسير,الكثرة_والجمع,1.0
faaail_plural,فَعَائِل,جمع_تكسير,التحويل_الدلالي,0.0
faaail_plural,فَعَائِل,جمع_تكسير,المصدر,0.0
faaail_plural,فَعَائِل,جمع_تكسير,الجامد,0.0
fawaail_plural,فَوَاعِل,جمع_تكسير,الفاعلية,0.2
fawaail_plural,فَوَاعِل,جمع_تكسير,المفعولية,0.0
fawaail_plural,فَوَاعِل,جمع_تكسير,التعدية,0.0
fawaail_plural,فَوَاعِل,جمع_تكسير,اسم_المكان,0.0
fawaail_plural,فَوَاعِل,جمع_تكسير,اسم_الزمان,0.0
fawaail_plural,فَوَاعِل,جمع_تكسير,اسم_الآلة,0.0
fawaail_plural,فَوَاعِل,جمع_تكسير,النسبة,0.0
fawaail_plural,فَوَاعِل,جمع_تكسير,التفضيل_والمبالغة,0.0
fawaail_plural,فَوَاعِل,جمع_تكسير,الكثرة_والجمع,1.0
fawaail_plural,فَوَاعِل,جمع_تكسير,التحويل_الدلالي,0.0
fawaail_plural,فَوَاعِل,جمع_تكسير,المصدر,0.0
fawaail_plural,فَوَاعِل,جمع_تكسير,الجامد,0.0
faalaa_plural,فَعَالَى,جمع_تكسير,الفاعلية,0.0
faalaa_plural,فَعَالَى,جمع_تكسير,المفعولية,0.0
faalaa_plural,فَعَالَى,جمع_تكسير,التعدية,0.0
faalaa_plural,فَعَالَى,جمع_تكسير,اسم_المكان,0.0
faalaa_plural,فَعَالَى,جمع_تكسير,اسم_الزمان,0.0
faalaa_plural,فَعَالَى,جمع_تكسير,اسم_الآلة,0.0
faalaa_plural,فَعَالَى,جمع_تكسير,النسبة,0.0
faalaa_plural,فَعَالَى,جمع_تكسير,التفضيل_والمبالغة,0.0
faalaa_plural,فَعَالَى,جمع_تكسير,الكثرة_والجمع,1.0
faalaa_plural,فَعَالَى,جمع_تكسير,التحويل_الدلالي,0.0
faalaa_plural,فَعَالَى,جمع_تكسير,المصدر,0.0
faalaa_plural,فَعَالَى,جمع_تكسير,الجامد,0.0
fuayal_diminutive,فُعَيْل,تصغير,الفاعلية,0.0
fuayal_diminutive,فُعَيْل,تصغير,المفعولية,0.0
fuayal_diminutive,فُعَيْل,تصغير,التعدية,0.0
fuayal_diminutive,فُعَيْل,تصغير,اسم_المكان,0.0
fuayal_diminutive,فُعَيْل,تصغير,اسم_الزمان,0.0
fuayal_diminutive,فُعَيْل,تصغير,اسم_الآلة,0.0
fuayal_diminutive,فُعَيْل,تصغير,النسبة,0.0
fuayal_diminutive,فُعَيْل,تصغير,التفضيل_والمبالغة,0.8
fuayal_diminutive,فُعَيْل,تصغير,الكثرة_والجمع,0.0
fuayal_diminutive,فُعَيْل,تصغير,التحويل_الدلالي,0.4
fuayal_diminutive,فُعَيْل,تصغير,المصدر,0.0
fuayal_diminutive,فُعَيْل,تصغير,الجامد,0.2
fuayil_diminutive_form,فُعَيْعِل,تصغير_رباعي,الفاعلية,0.0
fuayil_diminutive_form,فُعَيْعِل,تصغير_رباعي,المفعولية,0.0
fuayil_diminutive_form,فُعَيْعِل,تصغير_رباعي,التعدية,0.0
fuayil_diminutive_form,فُعَيْعِل,تصغير_رباعي,اسم_المكان,0.0
fuayil_diminutive_form,فُعَيْعِل,تصغير_رباعي,اسم_الزمان,0.0
fuayil_diminutive_form,فُعَيْعِل,تصغير_رباعي,اسم_الآلة,0.0
fuayil_diminutive_form,فُعَيْعِل,تصغير_رباعي,النسبة,0.0
fuayil_diminutive_form,فُعَيْعِل,تصغير_رباعي,التفضيل_والمبالغة,0.7
fuayil_diminutive_form,فُعَيْعِل,تصغير_رباعي,الكثرة_والجمع,0.0
fuayil_diminutive_form,فُعَيْعِل,تصغير_رباعي,التحويل_الدلالي,0.4
fuayil_diminutive_form,فُعَيْعِل,تصغير_رباعي,المصدر,0.0
fuayil_diminutive_form,فُعَيْعِل,تصغير_رباعي,الجامد,0.2
fuaylaan_dim,فُعَيْلَان,تصغير,الفاعلية,0.0
fuaylaan_dim,فُعَيْلَان,تصغير,المفعولية,0.0
fuaylaan_dim,فُعَيْلَان,تصغير,التعدية,0.0
fuaylaan_dim,فُعَيْلَان,تصغير,اسم_المكان,0.0
fuaylaan_dim,فُعَيْلَان,تصغير,اسم_الزمان,0.0
fuaylaan_dim,فُعَيْلَان,تصغير,اسم_الآلة,0.0
fuaylaan_dim,فُعَيْلَان,تصغير,النسبة,0.0
fuaylaan_dim,فُعَيْلَان,تصغير,التفضيل_والمبالغة,0.7
fuaylaan_dim,فُعَيْلَان,تصغير,الكثرة_والجمع,0.0
fuaylaan_dim,فُعَيْلَان,تصغير,التحويل_الدلالي,0.3
fuaylaan_dim,فُعَيْلَان,تصغير,المصدر,0.0
fuaylaan_dim,فُعَيْلَان,تصغير,الجامد,0.2
fuaylaa_dim,فُعَيْلَاء,تصغير,الفاعلية,0.0
fuaylaa_dim,فُعَيْلَاء,تصغير,المفعولية,0.0
fuaylaa_dim,فُعَيْلَاء,تصغير,التعدية,0.0
fuaylaa_dim,فُعَيْلَاء,تصغير,اسم_المكان,0.0
fuaylaa_dim,فُعَيْلَاء,تصغير,اسم_الزمان,0.0
fuaylaa_dim,فُعَيْلَاء,تصغير,اسم_الآلة,0.0
fuaylaa_dim,فُعَيْلَاء,تصغير,النسبة,0.0
fuaylaa_dim,فُعَيْلَاء,تصغير,التفضيل_والمبالغة,0.7
fuaylaa_dim,فُعَيْلَاء,تصغير,الكثرة_والجمع,0.0
fuaylaa_dim,فُعَيْلَاء,تصغير,التحويل_الدلالي,0.3
fuaylaa_dim,فُعَيْلَاء,تصغير,المصدر,0.0
fuaylaa_dim,فُعَيْلَاء,تصغير,الجامد,0.2
faaiil_intensive,فَعِّيل,صفة_مبالغة_مشدّدة,الفاعلية,0.6
faaiil_intensive,فَعِّيل,صفة_مبالغة_مشدّدة,المفعولية,0.0
faaiil_intensive,فَعِّيل,صفة_مبالغة_مشدّدة,التعدية,0.0
faaiil_intensive,فَعِّيل,صفة_مبالغة_مشدّدة,اسم_المكان,0.0
faaiil_intensive,فَعِّيل,صفة_مبالغة_مشدّدة,اسم_الزمان,0.0
faaiil_intensive,فَعِّيل,صفة_مبالغة_مشدّدة,اسم_الآلة,0.0
faaiil_intensive,فَعِّيل,صفة_مبالغة_مشدّدة,النسبة,0.0
faaiil_intensive,فَعِّيل,صفة_مبالغة_مشدّدة,التفضيل_والمبالغة,0.9
faaiil_intensive,فَعِّيل,صفة_مبالغة_مشدّدة,الكثرة_والجمع,0.0
faaiil_intensive,فَعِّيل,صفة_مبالغة_مشدّدة,التحويل_الدلالي,0.0
faaiil_intensive,فَعِّيل,صفة_مبالغة_مشدّدة,المصدر,0.0
faaiil_intensive,فَعِّيل,صفة_مبالغة_مشدّدة,الجامد,0.0
faayal_quadri,فَعْيَل,رباعي,الفاعلية,0.3
faayal_quadri,فَعْيَل,رباعي,المفعولية,0.0
faayal_quadri,فَعْيَل,رباعي,التعدية,0.0
faayal_quadri,فَعْيَل,رباعي,اسم_المكان,0.0
faayal_quadri,فَعْيَل,رباعي,اسم_الزمان,0.0
faayal_quadri,فَعْيَل,رباعي,اسم_الآلة,0.0
faayal_quadri,فَعْيَل,رباعي,النسبة,0.0
